doi;author;title;year;abstract;journal
10.1075/sl.18057.hol;Axel Holvoet;The dual nature of irrealis in complementation;2020;This article explores the connection between irrealis mood and type of complement clause. It is argued that irrealis performs different functions in propositional and state-of-affairs complements, reflecting either irreality (non-actualisation in a situation that often has a concrete location in time) or lack of temporal and situational anchoring. While these distinct functions could be viewed as different realisations of a general irrealis meaning, one must keep in mind that general irrealis meanings are generalisations of more specific meanings arising in particular contexts of grammaticalisation. It is argued that the functions defined above are useful intermediate generalisations enabling a coherent account of irrealis use in complementation. However, the distinction between propositional and state-of-affairs complements is not neat: functions characteristic of the propositional domain also occasionally spill over into the state-of-affairs domain (in the form of counterfactuality or non-factuality marking) and vice versa (as the unanchoring function of subjunctives with evaluative predicates).;STUDIES IN LANGUAGE
10.1075/sl.19026.fei;Timothy Feist;Nominal classification: Does it play a role in referent disambiguation?;2020;It is often claimed that reference tracking is a key function of nominal classification systems, not least because of the role such systems can play in referent disambiguation. This paper reports on the results of a comparative study of reference in texts from four languages, focusing specifically on the disambiguating function of nominal classification. The results strongly suggest that disambiguation is not a primary function of nominal classification systems. While gender and/or classifiers sometimes contribute to the avoidance of referential conflict, the reality is that the conditions have to be just right – all competing references must be of opposing genders, and those genders must be formally distinct – and this happens with surprisingly low frequency. We are better off viewing disambiguation as a convenient by-product of nominal classification systems that a language can exploit when conditions allow.;STUDIES IN LANGUAGE
10.1075/sl.16001.che;Rong Chen;Plural marking patterns of nouns  and their associates in the world’s languages;2020;Plural marking reaches most corners of languages. When a noun occurs with another linguistic element, which is called associate in this paper, plural marking on the two-component structure has four logically possible patterns: doubly unmarked, noun-marked, associate-marked and doubly marked. These four patterns do not distribute homogeneously in the world’s languages, because they are motivated by two competing motivations iconicity and economy. Some patterns are preferred over others, and this preference is consistently found in languages across the world. In other words, there exists a universal distribution of the four plural marking patterns. Furthermore, holding the view that plural marking on associates expresses plurality of nouns, I propose a hypothetical universal which uses the number of pluralized associates to predict plural marking on nouns. A data set collected from a sample of 100 languages is used to test the hypothetical universal, by employing the machine learning algorithm logistic regression.;STUDIES IN LANGUAGE
10.1075/sl.19049.wan;"Guangrong Wan; Yuehai Xiao";Frajzyngier, Zygmunt & Erin Shay. 2016. The role of functions in syntax: A unified approach to language: theory, description, and typology;2020;;STUDIES IN LANGUAGE
10.1075/sl.17033.gib;Hannah Gibson;The grammaticalisation of verb-auxiliary order in East African Bantu: From information structure to tense-aspect;2020;Bantu languages employ a combination of simple and compound verb forms to encode tense-aspect-mood distinctions. Compound constructions typically involve an auxiliary form followed by an inflected main verb. However, the six East African Bantu languages under examination in this paper exhibit a word order in which the auxiliary appears after the verb. This order is typologically unusual for languages with SVO word order and comparatively unusual in the context of the Bantu languages. This paper presents a synchronic description of this word order and develops an account of its possible origins. It is proposed that the verb-auxiliary order originated from a verb-fronting construction which was used historically to convey predication focus. The account further corroborates the claim that the progressive aspect is an inherently focal category in Bantu and, from a wider perspective, shows the interplay between the encoding of information structure and tense-aspect information.;STUDIES IN LANGUAGE
10.1075/sl.19030.den;Lukas Denk;Ordering towards disorder: Explaining the stability of non-layered morpheme structure in Athabascan languages;2020;In Athabascan languages, verbal morphological structure does not follow the cross-linguistically more common and stable ‘layered’ order: derivational and lexical affixes are not necessarily closer to the stem than inflectional affixes. While the emergence of the Athabascan order is understandable through different layers of grammaticalization (Mithun 2011), the question of why this order is relatively stable in the language family has not yet been satisfactorily answered. The distributional properties of cognate Athabascan morphemes reveal historical tendencies for fusion and reordering that suggest that affixes remain in or change their position depending on the semantic relevance to other affixes, not necessarily to the stem alone, as Bybee’s (1985) morphological theory would predict. An additional factor for the stability of non-layered structure of morphemes is the high degree of semantic generality found in affixes between the stem and other lexical and derivational affixes.;STUDIES IN LANGUAGE
10.1075/sl.18044.kut;"Tania Kuteva; Bas Aarts; Gergana Popova; Anvita Abbi";The grammar of ‘non-realization’;2020;On the basis of cross-linguistic data from both genetically and geographically related and unrelated languages, in this article we argue that the linguistic phenomena usually referred to as the avertive, the frustrative and the apprehensional belong not to three but to five – semantically related, and yet distinct grammatical categories, all of which involve different degrees of non-realization of the verb situation in the area of Tense-Aspect-Mood: apprehensional, avertive, frustrated initiation, frustrated completion, inconsequential. Our major goal here is to account for these grammatical categories in terms of an adequate model of linguistic categorization. For this purpose, we apply the notion of Intersective Gradience (introduced for the first time in the morphosyntactic domain in Aarts (2004, 2007) to the morphosemantic domain. Thus the present approach reconciles two major approaches to linguistic categorization: (i) the classical, Aristotelian approach and (ii) a more recent, gradience/fuzziness approach.;STUDIES IN LANGUAGE
10.1075/sl.18050.bro;"Benjamin Brosig; Foong Ha Yap; Kathleen Ahrens";Assertion, presumption and presupposition: An account of the erstwhile nominalizer YUM  in Khalkha Mongolian;2020;In this paper, we analyze the clitic YUM (< ‘thing’) in Khalkha Mongolian which, in different syntactic contexts, reinforces assertiveness or expresses different shades of presumption or presupposition. The former holds for declaratives where the presence of YUM conveys the speaker’s strong subjective commitment. In question clauses, YUM is used to indicate the speaker’s subjective and often strong guess, sometimes to the point that the speaker presupposes that the proposition actually obtains. In subordinate clauses, YUM may fulfill the same function or serve as a structurally necessary nominalizer for adjectival predicates without introducing any semantic opposition. In declaratives marked as immediately perceived, YUM conveys inference via assumptive reasoning. We thus analyze YUM as a marker of subjective speaker conviction that within the Khalkha Mongolian declarative system is opposed to both simple factuality and overt evidential marking.;STUDIES IN LANGUAGE
10.1075/sl.18035.joh;Trevor Alexander Johnston;Clause constituents, arguments and  the question of grammatical relations  in Auslan (Australian Sign: Language): A corpus-based study;2020;This study investigates clause constructions in Auslan. It looks at the alignment of constituent semantic role with constituent position and order in clauses, changes in the morphology of signs according to position and/or role, and the interpretation of omitted arguments. The aim is to determine if there are grammatical relations in Auslan. The most frequent constituent order parallels English, thus Auslan might be said to also instantiate a basic SVO word order. However, every possible constituent order pattern is also attested without there being other coding and behavioural properties associated with grammatical relations that could explain this flexibility. I conclude that constituent order in Auslan is the result of the interaction of pragmatic and semantic factors, visual representation, and language contact with English, rather than autochthonous grammatical relations. Auslan grammar draws on both so-called gestural and so-called linguistic resources at the clause level, not just at the word (sign) level.;STUDIES IN LANGUAGE
10.1075/sl.18040.sie;Jeff Siegel;The relative pronoun strategy: New data from southern New Guinea;2020;The Relative Pronoun strategy is commonly used for relativization in European languages such as English – for example: The woman [ who won the lottery ] is my neighbour. In this strategy the head nominal (here the woman) is indicated inside the relative clause by a clause-initial pronominal element (the relative pronoun, here who). The Relative Pronoun strategy has been characterized as an exclusively European areal feature (e.g. Comrie 1998). This article describes this strategy in more detail, as well as previous accounts of its distribution, and goes on to demonstrate that the same strategy is also found in Nama, a Papuan language of southern New Guinea.;STUDIES IN LANGUAGE
10.1075/sl.19010.bar;Russell Barlow;Agent demotion through inverted word order: Syntactic passives in Ulwa;2020;"Passivization has been characterized as a strictly morphological phenomenon. Some definitions of passivization even require the passive construction to exhibit special verbal morphology. Increasingly, however, there have been descriptions of languages that have “morphology-free” passive constructions. This paper presents data from Ulwa, a Papuan language of the Sepik region of Papua New Guinea, which forms its passive constructions through a syntactic operation. Specifically, passives are formed through the inversion of subject and predicate. Whereas the canonical transitive active sentence in Ulwa has the basic constituent order SOV, the corresponding passive sentence has the order VS, where the S of the passive corresponds to the O of the active. Agent arguments are optional; when they do appear in passive constructions, they are marked as obliques. The Ulwa data support claims that it is possible for passivization to be a syntactic phenomenon that operates on the level of the clause.";STUDIES IN LANGUAGE
10.1075/sl.19014.tag;"Pablo M. Tagarro; Nerea Su?rez-Gonz?lez";Laurel J. Brinton (ed.). 2017. English historical linguistics: Approaches and: perspectives;2020;;STUDIES IN LANGUAGE
10.1075/sl.18062.duf;Patrick Duffley;Must/need, may/can and the scope  of the modal auxiliary: May thee know the pitfalls of thy paraphrases!;2019;This article argues that the logical paraphrases used to describe the meanings of must, need, may, and can obscure the natural-language semantic interaction between these verbs and negation. The purported non-negatability of must is argued to be an illusion created by the indicative-mood paraphrase ‘is necessary’, which treats the necessity as a reality rather than a non-reality. It is proposed that negation coalesces with the modality that must itself expresses to produce a negatively-charged version of must’s modality: the subject of musn’t is represented as being in a state of constraint in which the only possibility open to the subject is oriented in the opposite direction to the realization of the infinitive’s event. The study also constitutes an argument against a lexicalization analysis: in the combination mustn’t, must and not each contribute their own meaning to the resultant sense, but according to their conceptual status as inherently irrealis notions.;STUDIES IN LANGUAGE
10.1075/sl.17063.sto;Thomas Stolz;The naked truth about the Chamorro dual;2019;It is argued that the traditional belief that the formal expression of the dual in Chamorro is restricted to intransitivity / low transitivity is inadequate since it precludes the possibility of accounting constructions in which the dual is also expressed in combination with transitive verbs. In the empirical part of the study, evidence of the recurrent violations of the intransitivity-based restrictions is discussed. It is shown that the dual is not excluded from transitive predicates. The dual is also firmly established in the realm of transitivity albeit only in the third person. In addition, the dual also exists in areas of Chamorro grammar for which it has hitherto been ignored. The hypothesis is put forward that the dual in the domain of transitivity is a diachronic innovation. The Chamorro facts are compared to those of Numic languages in North America.;STUDIES IN LANGUAGE
10.1075/sl.14023.sag;Serge Sagna;Syntactic and semantic agreement  in Eegimaa (Banjal): An account of lexical hybrids  in an African noun class system;2019;Typological research on agreement systems recognises syntactic and semantic agreement as the two main types of agreement, with the former considered to be more canonical. An examination of different manifestations of semantic agreement found in the G?jjolaay Eegimaa [1] 1 noun class (non sex based gender) system is proposed in this paper from the perspective of Canonical Typology, and the findings are related to the Agreement Hierarchy predictions. The results show that Eegimaa has hybrid nouns and constructional mismatches which trigger semantically based agreement mismatches, both in gender and number between controller nouns and certain targets. This paper shows that Eegimaa has two main subtypes of semantic agreement: human semantic agreement and locative semantic agreement. The data and the analysis proposed here reveal novel results according to which these two types of semantic agreement behave differently in relation to the Agreement Hierarchy.;STUDIES IN LANGUAGE
10.1075/sl.18051.pri;"Kilu von Prince; Anna Margetts";Expressing possibility  in two Oceanic languages;2019;In this paper, we offer the first detailed description of expressions of possibility in the Oceanic languages Daakaka and Saliba-Logea. We show that in these languages basic expressions of possibility are bi-clausal. This suggests that, depending on their intended scope, typological studies of modal expressions may need to consider grammaticalized bi-clausal structures which have typically been excluded in studies of this domain based on their structural complexity. Relevant features to consider bi-clausal constructions as basic, grammaticalized expressions of possibility include their frequency, semantic specificity, and paradigmatic relationship with other modal expressions. The findings presented here are based on the analysis of original corpus data and targeted fieldwork.;STUDIES IN LANGUAGE
10.1075/sl.18006.sun;"Linlin Sun; Kasper Boye";The grammatical-lexical distinction  in Chinese aspectual markers;2019;This paper discusses the grammatical-lexical distinction based on Boye and Harder (2012) in the class of aspectual markers in Chinese and aims to decide whether these markers are grammatical or lexical in a theoretically anchored sense. To accomplish this, the language-general criteria proposed in Boye and Harder (2012) are translated into Chinese-specific criteria for diagnosing grammatical vs. lexical status, and these translated criteria are then applied to Chinese aspect markers in a questionnaire-based survey in order to test whether these markers are lexical or grammatical. Our classification of the Chinese markers tested is then compared with a traditional classification based on grammaticalization features (Lehmann 2015). The results support an integration of the two ways of approaching the grammatical-lexical distinction.;STUDIES IN LANGUAGE
10.1075/sl.18063.ark;"Peter M. Arkadiev; Yakov G. Testelets";Differential nominal marking in Circassian;2019;In this paper we describe a peculiar pattern of case alternation from the polysynthetic Circassian (West Caucasian) languages, where specificity-driven differential marking of noun phrases is attested in all syntactic positions and with the absolutive and the oblique cases alike. We call this phenomenon differential nominal marking (DNM). We show that the presenñe resp. absenñe of overt case marking in Circassian fits in the two-level (DP vs. NP) structural model for nominal constructions and is in some ways similar to the phenomenon of pseudo-incorporation described for various languages with differential object marking. For instance, unmarked nominals in Circassian show number-neutrality and scope inertness with respect to negation and quantifiers. However, DNM in Circassian crucially differs from all known instances of pseudo-incorporation or case alternation in that it is not restricted to any particular syntactic position. We argue that this feature of the Circassian DNM calls all the existing approaches (both functionalist and generative) to the phenomenon of differential case marking in question.;STUDIES IN LANGUAGE
10.1075/sl.19013.joh;Lars Johanson;Alexandra Y. Aikhenvald & Dixon, R. M.?W (eds.). 2017. Commands: A cross-linguistic typology;2019;;STUDIES IN LANGUAGE
10.1075/sl.00014.int;"Tsuyoshi Ono; Ritva Laury; Ryoko Suzuki";On the notion of unit in the study of human languages;2019;;STUDIES IN LANGUAGE
10.1075/sl.16032.tho;Sandra A. Thompson;Understanding ‘clause’ as an emergent ‘unit’ in everyday conversation;2019;Linguists generally assume ‘clause’ to be a basic unit for the analysis of grammatical structure. Data from natural conversations, however, suggests that ‘clause’ may not be grammaticized to the same extent across languages. Understanding ‘clause’ as a predicate (plus any arguments, inferred or expressed), we can show that participants do indeed organize their talk around ‘clauses’. I argue that English-speaking participants in everyday interaction do indeed orient to clausal units as so defined, by building their turns around predicates, and that these turns do key interactional work. The data further reveal that these units must be understood as emergent structures, recurrent patterns in a given language that emerge from humans pursuing their ordinary interactional business of communicating information, needs, identities, attitudes, and desires.;STUDIES IN LANGUAGE
10.1075/sl.16042.kre;Ross Krekoski;Linguistic units and their systems: Completeness, self-reference, and contingency;2019;"A theoretical discussion of units in linguistic theory would be, in a sense, incomplete without a discussion of the systems, whether overt or implied, that the units are associated with. This paper traces conceptualizations of units and their accompanying systems in several disciplines. We identify some important problems with rule-based accounts (Parsons 1937) of social action and discuss the transition to non-rule-based theory afforded by ethnomethodology (e.g. Garfinkel 1963, 1967; Heritage 1984, 2011). We draw direct parallels between these issues and analogous developments in mathematical logic (G?del 1992) and philosophy of mind (Fodor 1968, 1983; Lucas 1961; Putnam 1960, 1967 etc.), and argue that these stem directly from fundamental properties of a class of all formal systems which permit self-reference. We argue that, since these issues are architectural in nature, linguistic theory which postulates that linguistic units are the outputs of a consistent, self-referential, rule-based formal systems (e.g. Hauser, Chomsky & Fitch 2002) will inevitably run into similar problems. This is further supported by examples from actual language use which, as a class, will elude any theoretical explanation grounded in such a system.";STUDIES IN LANGUAGE
10.1075/sl.16064.hel;Marja-Liisa Helasvuo;Free NPs as units in Finnish;2019;This article focuses on free NPs, i.e. noun phrases that are grammatically not part of any clause but form units of their own. Using the methodology of discourse-functional and interactional linguistics, I analyze the morphosyntactic, prosodic and interactional features of free NPs in conversational Finnish. With its rich morphological marking, Finnish provides an interesting perspective on free NPs: Morphosyntactic features, together with semantics, are crucial in determining the status of an NP as a clausal constituent or a free NP. The prosodic analysis shows that the majority of free NPs show clear prosodic boundaries, signalled for example by speaker change, coherent intonation contour, pause or pitch reset. Free NPs serve various interactional functions, such as making assessments or disambiguating referents. These are functions which operate on something already established in the discourse. Free NPs, however, can also initiate something new for example by making requests or introducing new topics.;STUDIES IN LANGUAGE
10.1075/sl.16066.may;"Patricia Mayes; Hongyin Tao";Referring expressions in categorizing activities: Rethinking the nature of linguistic units for the study of interaction;2019;Linguistic units as traditionally conceived by linguists favor structural features and referential meanings. In this paper, we propose a new way of understanding the nature of linguistic units by analyzing the interaction of multiple semiotic resources (gestures, bodily movement, eye gaze and speech) in social interaction. We focus on the discursive activity of “categorizing” in different situations and in two languages, English and Mandarin Chinese. Categorizing is broadly defined as any activity that involves explicitly or implicitly classifying people or objects into types. We show that the meanings of linguistic units (including the referential) may be distorted or incomplete when forms are extracted from their contexts and analyzed in isolation. Instead, we argue that an interactional, activity-based view, focusing on the deployment of linguistic elements as part of a coordinated system of semiotic resources, will enable us to understand the nature of linguistic units in a more productive way.;STUDIES IN LANGUAGE
10.1075/sl.17032.lau;"Ritva Laury; Tsuyoshi Ono; Ryoko Suzuki";Questioning the clause as a crosslinguistic unit in grammar and interaction;2019;"This paper focuses on ‘clause’, a celebrated structural unit in linguistics, by comparing Finnish and Japanese, two languages which are genetically, typologically, and areally distinct from each other and from English, the language on the basis of which this structural unit has been most typically discussed. We first examine how structural units including the clause have been discussed in the literature on Finnish and Japanese. We will then examine the reality of the clause in everyday talk in these languages quantitatively and qualitatively; in our qualitative analysis, we focus in particular on what units are oriented to by conversational participants. The current study suggests that the degree of grammaticization of the clause varies cross-linguistically and questions the central theoretical status accorded to this structural unit.";STUDIES IN LANGUAGE
10.1075/sl.17062.ewi;Michael C. Ewing;The predicate as a locus of grammar and interaction in colloquial Indonesian;2019;Descriptions of Indonesian usually take the clause as the starting point for analysing grammatical structure and rely on the notion of ellipsis to account for the way speakers actually use language in everyday conversational interaction. This study challenges the status of “clause” by investigating the structures actually used by Indonesian speakers in informal conversation and it demonstrates that the predicate, rather than the clause, plays a central role in the grammar of Indonesian conversation. The preponderance of predicates in the data that do not have explicit arguments suggests that this format is best viewed as the default. When a predicate is produced without overt arguments, reconstructing what arguments may have been elided is often ambiguous or indeterminate and seems to be irrelevant to speakers. An examination of turn-taking, overlap and incrementing in conversation also shows that predicates, rather than full clauses, are the grammatical format participants regularly orient to.;STUDIES IN LANGUAGE
10.1075/sl.17027.don;"Mark Donohue; Bhojraj Gautam";Truth, person, and personal truth: Kuke copulas, a construction caught between descriptive systems;2019;In this paper we present data on the copula system of Kuke, a language of the lower Nubri valley, in northern Nepal. We present data showing that the system of copulas cannot easily be categorised in terms of the different descriptive categories that are frequently used in discussion of languages of the Himalayan region (evidentiality, egophoricity, conjunct/disjunct). Further, the different contrasts encoded in the morphologically simple copula system shows a range of semantics (loosely associated with first person interpretations) that has rarely been described as occurring in one system.;STUDIES IN LANGUAGE
10.1075/sl.18061.mor;Edith A. Moravcsik;Archi. Complexities of agreement in cross-theoretical perspective;2019;;STUDIES IN LANGUAGE
10.1075/sl.18034.nuh;Patrick Nuhn;Reversed ang-inversion and narrow focus marking in: Tagalog;2019;In Tagalog, an argument that is in narrow focus can be fronted to the clause initial position, deviating from the default verb-initial word order. This so-called ang-inversion has been claimed to be obligatory (Nagaya, 2007) or at least the go-to strategy (Kaufman, 2005) of encoding narrow focus. There is, however, an alternative that has so far received little attention in the literature: reversed ang-inversion. Structurally, this construction can be understood as the result of combining two inversion constructions: ang-inversion and ay-inversion. As a consequence, the focal constituent appears at the end of the sentence rather than at the beginning. This article presents spoken data elicited during field work as well as written data on reversed ang-inversion. Comparing the use of regular and reversed ang-inversion indicates that discourse-structural considerations play an important role in construction choice between the two.;STUDIES IN LANGUAGE
10.1075/sl.17056.kli;Sergei Klimenko;Criteria for establishing the inventory of semantic participants and voices in Tagalog;2019;"The number of different voice constructions is controversial in Philippine linguistics. There are two approaches to establishing the voice inventory: (1) based on the number of voice affixes; (2) based on semantics of constructions, using opaque definitions of roles without any formal basis. Tagalog data supports neither approach. Many verbal roots form voice paradigms of up to seven members. The ungroundedness in any formal properties in the second approach often leads to different sets of voices with significant subjective variation. This paper suggests employing formal criteria for establishing an exhaustive inventory of semantic roles and voices in Tagalog: (1) Distinct marking in non-subject position; (2) co-occurrence of voice forms in paradigms; (3) co-occurrence of participants in constructions; (4) existence of a co-referential voice form. 16 participants and 13 voices are established in Tagalog, using the suggested criteria, which also provide a possibility for creating a typology of Philippine voice inventories.";STUDIES IN LANGUAGE
10.1075/sl.17042.her;Borja Herce;Deconstructing (ir)regularity;2019;Regularity and irregularity are among the most widely invoked notions in linguistics. The terms are backed up by a long and venerable tradition, and yet (or maybe therefore) different disciplines and authors seem to be using them for very different phenomena and in very different ways. The most frequent usage conflates or replaces other notions such as type frequency, productivity, (non-)concatenative morphology, storage vs. computation, predictability, etc. An assessment of these and other variables in Icelandic verbal inflection reveals that most of them are in practice strongly correlated. I conclude, however, that this is largely unsurprising by virtue of the definitional dependencies holding between those notions. It is empirically doubtful whether there exists a single underlying phenomenon or category which the terms designate. In addition, given their multiple and overlapping senses, and the existence of separate, unambiguous labels for the relevant underlying notions, I contend that the terms ‘regular’ and ‘irregular’ should be ideally abandoned in scientific literature in order to avoid ambiguity, sloppy reasoning and misunderstandings and to facilitate cross-linguistic comparison and interdisciplinary dialogue.;STUDIES IN LANGUAGE
10.1075/sl.18009.hsi;Chen-Yu Chester Hsieh;Linguistic typology, language modality,  and stuff like: that: A corpus-based study on the general  extender: zhilei(de) ‘of that kind’ in spoken  and: written Chinese;2019;Pragmatic particles termed general extenders (GE) have been examined across languages and are found to serve multiple functions. Despite the fruitful findings, few study the use of GEs in different language modalities and in typologically more different languages such as Chinese. This research aims to contribute to this literature by investigating the use of the GE zhilei(de) (zld), ‘of that kind,’ in spoken and written Chinese. Data from corpora of spoken and written Chinese suggest that zld displays some distinctive patterns in its form and function, partly due to the typological traits of Mandarin Chinese. The results also indicate that the language modality where zld is deployed may have impacts on its structural and functional distribution. The current article thus holds implications not only for the literature of GEs but also for the study of the interface between linguistic typology, language modality, and pragmatic expressions.;STUDIES IN LANGUAGE
10.1075/sl.17013.ber;"Pier Marco Bertinetto; Luca Ciucci; Margherita Farina";Two types of morphologically expressed non-verbal: predication;2019;The morphological expression of non-verbal predication is a geographically widespread, although not very frequent, typological feature. This paper highlights the existence of two radically contrasting types of non-verbal predicative inflection. Construction A has already been described in the literature. It consists of attaching person-sensitive inflection markers to non-verbal predicates, possibly extending this treatment to adverbs and adverbial phrases (locational and temporal), pronouns and quantifiers. This type is well attested in Uralic, Turkic, and Paleosiberian, as well as in some Amazonian language families (most notably Chicham), but it has also been pointed out for some sparse languages of Oceania and Africa. Such non-verbal person inflections diachronically stem from incorporation of conjugated copula elements. Construction B, by contrast, is much rarer and is described here for the first time. It also consists of a dedicated morphological form of the non-verbal predicate (limited, however, to nouns and adjectives), but such form stands out as morphologically lighter than any other form to be found in nouns or adjectives in argument or attribute position. While the latter forms carry some kind of case marker, the noun/adjective predicate merely consists (or historically did) of the word’s root. This type of construction can be found in the small Zamucoan family and still survives in some Tup?-Guaran? languages. Diachronic inspection of Semitic indicates, however, that this predicative strategy was possibly adopted in some ancient varieties, although at later stages it intertwined with the expression of referential specificity. The paper compares the two construction types, highlighting similarities and differences.;STUDIES IN LANGUAGE
10.1075/sl.18026.ver;Samira Verhees;General converbs in Andi;2019;This paper describes the semantic and morphosyntactic properties of general converb constructions in Andi, a language of the Avar-Andic group of the East Caucasian language family. There are two general converbs in Andi, both of which are homophonous with a finite verb form (the aorist and the perfect, respectively). There is a considerable functional overlap between the two converbs. Both can be used to render the first stage of a complex event. The perfect / converb can also specify manner. An additive particle lo often accompanies the perfect as converb, while a specialised particle lod?u appears with the aorist as converb. The situation in Andi is unusual, because the two converbs are functionally very similar and not opposed in terms of aspect. In addition, Andi seems to be the only East Caucasian language where a specialised particle (i.e. lod?u) is found in this type of converbal clauses.;STUDIES IN LANGUAGE
10.1075/sl.18033.bel;Peter Bellwood;Listening in on the conversations of early farmers;2019;;STUDIES IN LANGUAGE
10.1075/sl.17016.li;Chao Li;Argument realization of psychological verbs;2019;By using data from nearly thirty languages of various families and regions, this paper examines the argument realization of three types of psychological verbs (i.e. causative bivalent, non-causative bivalent, and monovalent). It finds that, when compared with the argument realization of core transitive verbs like BREAK, causative bivalent psych verbs show crosslinguistic uniformity in that they pattern with core transitive verbs in argument realization. The same comparative approach finds that the argument realization of non-causative bivalent psych verbs shows a lot of crosslinguistic variation. As for monovalent psych verbs, the paper finds that they almost always pattern with the argument realization of unaccusative verbs. The findings of the paper are accounted for by using the Force-Control-Causality (FCC) model of verb meaning. Under this model, the uniformity in argument realization with respect to causative bivalent psych verbs is due to the prominence of the causative relationship expressed and the directionality of the causality from the Causer to the Causee. The variation in argument realization with respect to non-causative bivalent psych verbs can be attributed to the fact that such verbs express neither causation nor transmission of physical force. As for the near uniformity in argument realization with respect to monovalent psych verbs, it is due to the fact that they involve only one argument (thus no competition for the subject position) and this single argument shares the [?control] feature with the single argument of unaccusative verbs. This study points to the need of recognizing Causer and Causee as two core and highly-ranked thematic roles in a global thematic hierarchy.;STUDIES IN LANGUAGE
10.1075/sl.18036.van;"Dani?l Van Olmen; Adri Breed";Human impersonal pronouns in West Germanic: A questionnaire-based comparative study of Afrikaans, Dutch and English;2019;In this article, we examine and compare the main human impersonal pronouns in Afrikaans, Dutch and English. The second person singular, the third person plural and the ‘man’- and ‘one’-pronouns are studied by means of an acceptability judgment questionnaire and a completion questionnaire. The combination of the two methods reveals interesting descriptive facts about the three West Germanic languages. They include, among other things, the ‘man’-prominence of Afrikaans versus the ‘you’-prominence of Dutch and English for expressing the universal meaning ‘anyone’ and the more prominent position of ‘they’ in Dutch than in the other languages for conveying the existential meaning ‘someone, some people’. Our findings have a number of more theoretical implications too. The two existing semantic maps for human impersonal pronouns make different distinctions in the existential domain, based on type/level of (un)knownness on the one hand and number on the other. Our study tests both sets of distinctions and shows that the two dimensions interact with each other in Afrikaans, Dutch and English. The results thus support a recent proposal in the literature for a combined semantic map. The data from the completion questionnaire, finally, also indicates that existential uses prefer alternative forms of impersonalization to human impersonal pronouns in all three languages.;STUDIES IN LANGUAGE
10.1075/sl.18010.shi;"Wenlei Shi; Wanglong Yang; Henghua Su";The typological change of motion expressions in Chinese revisited: Motion events in Old Chinese and its Modern Chinese translation;2019;"This paper reports on a corpus-based study aimed at reexamining the typological status and diachronic change of motion expressions in Chinese, drawing on parallel texts consisting of autonomous motion expressions in Old Chinese (OC) and its Modern Chinese (MoC) translation. The results show that MoC significantly differs from OC both in the preference of lexicalization patterns (Talmyan typology) and semantic components distributed in discourse (Slobinian typology) when narrating similar motion scenes. However, these results fail to support the viewpoint that Chinese has undergone a change from a verb- to a satellite-frame (Li 1993; Talmy 2000; Peyraube 2006; Shi & Wu 2014). It is argued that (i) the Talmyan typology and the Slobinian typology should be treated separately. In Talmyan typology, the diachrony of Chinese demonstrates the change of a V- to a parallel-frame, in that satellite- and verb-framed constructions in MoC have equal frequency and show no bias for the encoding of subtypes of autonomous motion. In Slobinian typology, MoC remains as a Path-salient language, as it gives considerable weight to the expression of Path; (ii) the dominant lexicalization pattern in a language varies from one sub-domain of motion to another (see also Lamarre 2003), and thus the typology of motion expressions is sub-domain-specific; and (iii) motivating forces and blocking forces, furthermore, co-exist diachronically for the typological evolution of motion encoding due to the idiosyncrasy of the morphosyntactic system.";STUDIES IN LANGUAGE
10.1075/sl.17001.li;"Yanzhi Li; Yicheng Wu";The constructionalization and constructional change of noncanonical V-NP expressions in Mandarin: Chinese;2019;This paper investigates the process of constructionalization and constructional change of apparently noncanonical yet highly frequent V-NP expressions in Mandarin Chinese, which exist in other languages as well (e.g., Southeast Asian languages and African languages). A corpus-based survey of 20 frequently used monosyllabic verbs shows that both the token and the type frequency of the noncanonical V-NP expressions have on the whole been increasing throughout the history of the Chinese language. From a constructional perspective, it is proposed that the noncanonical V-NP structure has gone through a process of grammatical constructionalization and constructional change (Traugott & Trousdale 2013), which involves diachronic changes in productivity, schematicity and compositionality and which is manifested in the increasing number of the semantic types of postverbal NPs.;STUDIES IN LANGUAGE
10.1075/sl.18031.gre;Teija Greed;From perfect to narrative tense: The development of an evidential meaning examined generally and in the Even language;2019;"2,500 years ago P??ini identified the Sanskrit perfect form as expressing a non-witnessed, and therefore, evidential meaning. Across languages, the perfect is still attested as one of the central verb forms acquiring meanings of information source. This paper investigates the development of the perfect meaning into evidential meanings from two vantage points: firstly, cross-linguistically, and, secondly, in the North-Tungusic language Even. The perfect meaning typically evolves into the evidential meaning of inference, a development which has been documented in two of the three main dialects of Even by Malchukov (2000). Inference is accompanied by a mirative interpretation in first-person contexts; the current study shows that this interpretation extends to second person. As is cross-linguistically common, in Even inference has evolved to a non-witnessed meaning. By losing its perfect “nature”, this use has crossed over to the domain of discourse to signal a narrative genre by functioning as a narrative tense.";STUDIES IN LANGUAGE
10.1075/sl.00012.kab;Krasimir Kabak?iev;Response: Fleischhauer and Czardybon evade the burden of proof;2019;;STUDIES IN LANGUAGE
