doi;author;title;year;abstract;journal
10.3366/word.2015.0078;Ana R.  Lu?s;Introduction: sources and paths of morphosyntactic expression in creoles;2015;;WORD STRUCTURE
10.3366/word.2015.0079;Silvia  Kouwenberg;Early morphology in Berbice Dutch and source language access in creolisation;2015;After sketching the historical background to the emergence of Berbice Dutch (BD) in the Dutch-owned Berbice colony, I consider the composition of the BD lexicon, showing that this creole language r...;WORD STRUCTURE
10.3366/word.2015.0080;Jeff  Siegel;The role of substrate transfer in the development of grammatical morphology in language contact varieties;2015;This article shows how the psycholinguistic process of language transfer accounts for the many features of the grammatical morphology of language contact varieties that differ from those of their l...;WORD STRUCTURE
10.3366/word.2015.0081;Jeff  Good;Paradigmatic complexity in pidgins and creoles;2015;The last decade has seen increasing attention paid to questions of grammatical complexity, in particular regarding the extent to which some languages can be said to be more ‘complex’ than others, w...;WORD STRUCTURE
10.3366/word.2015.0082;John H.  McWhorter;Quirky case in creoles: Or, creolization as a quirky case;2015;This paper investigates the fact that quirky case is rare in creole languages. It is more common in languages in general than the literature, focusing on its manifestations in a few Germanic langua...;WORD STRUCTURE
10.3366/word.2015.0083;"Fabiola  Henri; Alain  Kihm";The morphology of TAM marking in creole languages: a comparative study;2015;Creoles have been argued to be morphologically poor based on the fact that they almost always express morphosyntactic properties analytically as opposed to their lexifiers. In recent years, morphol...;WORD STRUCTURE
10.3366/word.2015.0071;Lior  Laks;Variation and change in instrument noun formation in Hebrew and its relation to the verbal system;2015;This paper examines morphological variation and change in the formation of instrument nouns in Hebrew. The change is always from one of the non-participle templates into a participle template and n...;WORD STRUCTURE
10.3366/word.2015.0072;Martin  Neef;The status of so-called linking elements in German: Arguments in favor of a non-functional analysis;2015;Linking elements are typically regarded as such segments occurring within complex words (predominantly in compounds) that belong neither to the basic form of the first nor to that of the second con...;WORD STRUCTURE
10.3366/word.2015.0073;Anne  Pycha;Listeners perceive prefixes differently: Evidence from a noise-rating task;2015;When compared to suffixes, prefixes possess several distinctive but largely unexplained properties. This paper explores the idea that these properties might arise from a common source, namely disco...;WORD STRUCTURE
10.3366/word.2015.0074;Rajiv  Rao;On the phonological status of Spanish compound words;2015;Primarily inspired by Bustos de Gisbert (1986), Hualde (2006/2007), and Moyna (2011), specifically by their comments on stress deletion in the left members of some Spanish compounds, the current in...;WORD STRUCTURE
10.3366/word.2015.0075;Geert  Booij;Laurie Bauer, Rochelle Lieber & Ingo Plag, The Oxford reference guide to English Morphology. Oxford: Oxford University Press, 2013, x+691 pp. ISBN 978-0-19-957926-6.;2015;;WORD STRUCTURE
10.3366/word.2015.0076;Peter  Arkadiev;Jan Rijkhoff & Eva van Lier (eds.), Flexible word classes. Typological studies of underspecified parts of speech. Oxford: Oxford University Press, 2013. xx+319pp. ISBN 978-0-19-966844-1 (hardback).;2015;;WORD STRUCTURE
10.3366/word.2014.0063;Chariton  Charitonidis;Colour verbs in Modern Greek: A cognitive approach;2014;This paper gives an outlook on how the coordination between phonology and semantics in verb derivation may look, and which constraints the distinction between possible/established, possible/novel, ...;WORD STRUCTURE
10.3366/word.2014.0064;Hans-Olav  Enger;Reinforcement in inflection classes: Two cues may be better than one;2014;The paper presents examples of inflection class reinforcement, where an inflection class becomes more different from its neighbours than it was. This is a manifestation of a diachronic tendency for...;WORD STRUCTURE
10.3366/word.2014.0065;Rita  Finkbeiner;Identical constituent compounds in German;2014;The status of identical constituent compounds (ICCs) (e.g. K?nstler-K?nstler, ‘artist-artist’) is discussed controversially in the morphological literature on German. In this paper, it is claimed t...;WORD STRUCTURE
10.3366/word.2014.0066;Istv?n  Kenesei;On a multifunctional derivational affix: Its use in relational adjectives or nominal modification and phrasal affixation in Hungarian;2014;The -i derivative affix is an old conundrum in the grammar of Hungarian. It is regularly classified as a fully productive affix deriving adjectives from nouns of various semantic properties includi...;WORD STRUCTURE
10.3366/word.2014.0067;Barbara  Schl?cker;Antonio F?bregas & Sergio Scalise, Morphology. From data to theories. (=Edinburgh Advanced Textbooks in Linguistics). Edinburgh: Edinburgh University Press, 2012. xii+209pp. ISBN 978-0-7486-4313-4 (paperback), ISBN 978-0-7486-4314-1 (hardback).;2014;;WORD STRUCTURE
10.3366/word.2014.0068;Franz  Rainer;Mar?a Irene Moyna, Compound words in Spanish. Theory and history. (=Current Issues in Linguistic Theory 316). Amsterdam and Philadelphia: John Benjamins, 2011. xxii + 451pp. ISBN 978-90-272-48343.;2014;;WORD STRUCTURE
10.3366/word.2014.0069;Franz  Rainer;Michel Roch?, Gilles Boy?, Nabil Hathout, St?phanie Lignon & Marc Pl?nat (eds.), Des unit?s morphologiques au lexique. Paris: Hermes Science Publications/Lavoisier, 2011. 342pp. ISBN 978-2-7462-2986-0.;2014;;WORD STRUCTURE
10.3366/word.2014.0054;"Pierre J.L.  Arnaud; Vincent  Renner";English and French [NN]N lexical units: A categorial, morphological and semantic comparison;2014;This article presents a detailed classification of noun-noun nominal lexical units which shows that French and English have the same categories. It then contrasts French subordinative units with th...;WORD STRUCTURE
10.3366/word.2014.0055;Natalia  Beliaeva;A study of English blends: From structure to meaning and back again;2014;This article presents an approach to the resolution of the much discussed problem of morphological classification of blend words and their distinction from such neighbouring morphological categorie...;WORD STRUCTURE
10.3366/word.2014.0056;"Hideki  Kishimoto; Geert  Booij";Complex negative adjectives in Japanese: The relation between syntactic and morphological constructions;2014;Japanese has a fairly large set of complex adjectives formed by combining a noun with the adjective nai ‘null, empty’. The complex negative adjectives have the remarkable property that they allow n...;WORD STRUCTURE
10.3366/word.2014.0057;Liesbet  Heyvaert;Alexander Onysko & Sascha Michel (eds.), Cognitive perspectives on word formation. Berlin and New York: Mouton de Gruyter, 2010. viii + 431pp. ISBN 978-3-11-022359-0.;2014;;WORD STRUCTURE
10.3366/word.2014.0058;Brian D.  Joseph;Muriel Norde, Degrammaticalization. Oxford: Oxford University Press, 2009. xviii + 256pp. ISBN-13 978-0-19-920793-0 (paperback), ISBN 978-0-19-920792-3 (hardback);2014;;WORD STRUCTURE
10.3366/word.2014.0059;Joachim  Mugdan;Elke Hentschel & Petra M. Vogel (eds.), Deutsche Morphologie. (=De Gruyter Lexikon). Berlin and New York: de Gruyter, 2009. 479pp. ISBN 978-3-11-018562-1 (hardcover), 978-3-11-021261-7 (e-book).;2014;;WORD STRUCTURE
10.3366/word.2014.0060;Andrea D.  Sims;Patrick O. Steinkr?ger & Manfred Krifka (eds.), On inflection. (= Trends in Linguistics, Studies and Monographs 184). Berlin and New York: Mouton de Gruyter, 2009. viii + 272pp. ISBN 978-3-11-018606-2.;2014;;WORD STRUCTURE
10.3366/word.2014.0061;Graeme  Trousdale;Geert Booij, Construction Morphology. Oxford: Oxford University Press, 2010. xii + 289pp. ISBN 978-0-19-957192-5 (paperback), ISBN 978-0-19-957191-8 (hardback).;2014;;WORD STRUCTURE
10.3366/word.2013.0042;"Melanie J. Bell; Ingo  Plag";Informativity and analogy in English compound stress;2013;It has long been claimed (e.g. Sweet 1892, Bolinger 1972, Ladd 1984) that informativity has an influence on the leftward or rightward stress assigned to noun-noun combinations in English, but the f...;WORD STRUCTURE
10.3366/word.2013.0043;Lior  Laks;Passive formation in Palestinian and Standard Arabic: Lexical vs. syntactic operations;2013;This study compares the formation of passive verbs in Modern Standard Arabic and Palestinian Arabic. It examines the morphological differences between the two types of verb formation, arguing that ...;WORD STRUCTURE
10.3366/word.2013.0044;Angela  Ralli;Compounding and its locus of realization: Evidence from Greek and Turkish;2013;This article deals with the locus of realization and the grammatical nature of compounds. First, it suggests that a proper delineation of compounding should be given on formal grounds and that an a...;WORD STRUCTURE
10.3366/word.2013.0045;Julie  Coleman;Christian Kay, Jane Roberts, Michael Samuels & Irene Wotherspoon (eds.), Historical Thesaurus of the Oxford English Dictionary. With additional material from A Thesaurus of Old English. Oxford: Oxford University Press, 2009. ISBN-10 0–19-920899–9, ISBN-13 978–0-19–920899-9.;2013;;WORD STRUCTURE
10.3366/word.2013.0046;Pius  ten Hacken;Susanne M?hleisen, Heterogeneity in word-formation patterns. A corpus-based analysis of suffixation with -ee and its productivity in English. (= Studies in Language Companion Series 118). Amsterdam and Philadelphia: Benjamins, 2010. xiv + 245pp. ISBN 978-90-272-0585-8 (hardback).;2013;;WORD STRUCTURE
10.3366/word.2013.0047;Mark  Aronoff;Rochelle Lieber, Introducing morphology. Cambridge: Cambridge University Press, 2010. xii + 215pp. ISBN 978-0-521-71979-7 (paperback), ISBN 978-0-521-89549-1 (hardback).;2013;;WORD STRUCTURE
10.3366/word.2013.0048;Antonietta  Bisetto;Braun, Maria. Word-formation and creolisation. The case of Early Sranan. (=Linguistische Arbeiten 517). T?bingen: Max Niemeyer, 2009. x + 309pp. ISBN 978-3-484-30517-5 (paperback).;2013;;WORD STRUCTURE
10.3366/word.2013.0049;Jan  ?erm?k;Bowern, Claire, Bethwyn Evans & Luisa Miceli (eds.), Morphology and language history. In honour of Harold Koch. (= Amsterdam Studies in the Theory and History of Linguistic Science. Series IV – Current Issues in Linguistic Theory, 298). Amsterdam and Philadelphia: John Benjamins. 2008. x + 364pp. ISBN 978–90–272–4814–5 (hardback).;2013;;WORD STRUCTURE
10.3366/word.2013.0050;Wolfgang U.  Dressler;James P. Blevins & Juliette Blevins (eds.), Analogy in grammar. Form and acquisition. Oxford: Oxford University Press, 2009. xiv + 278pp. ISBN 978–0–19–954754–8 (hardback).;2013;;WORD STRUCTURE
10.3366/word.2013.0051;Wolfgang U.  Dressler;Ray Jackendoff, Meaning and the lexicon: The Parallel Architecture 1975–2010. Oxford: Oxford University Press, 2010. xvi + 485pp. ISBN 978–0-19-956888–8 (paperback).;2013;;WORD STRUCTURE
10.3366/word.2013.0052;Franz  Rainer;Fradin, Bernard, Fran?oise Kerleroux & Marc Pl?nat (eds.), Aper?us de morphologie du fran?ais. Paris: Presses Universitaires de Vincennes, 2009. 313pp. ISBN 978-2-84292-224-5.;2013;;WORD STRUCTURE
10.3366/word.2013.0033;S.J.  Hannahs;Celtic initial mutation: pattern extraction and subcategorisation;2013;In this paper I argue that initial consonant mutation in the Celtic languages does not involve synchronically derived phonological alternation, nor is it the product of full lexical listing of alte...;WORD STRUCTURE
10.3366/word.2013.0034;J?rg  Meibauer;Expressive compounds in German;2013;German adjectival and nominal compounds like ratten+scharf (‘rat sharp’) sau+schlecht, (‘sow bad’) Hammer+auftritt (‘hammer performance’), Arsch+gesicht (‘arse face’) contain meliorative or pejorat...;WORD STRUCTURE
10.3366/word.2013.0035;"Majdi  Sawalha; Eric  Atwell";A standard tag set expounding traditional morphological features for Arabic language part-of-speech tagging;2013;The SALMA Morphological Features Tag Set (SALMA, Sawalha Atwell Leeds Morphological Analysis tag set for Arabic) captures long-established traditional morphological features of grammar and Arabic, ...;WORD STRUCTURE
10.3366/word.2013.0036;Gereon  M?ller;Matthew Baerman, Greville G. Corbett, Dunstan Brown & Andrew Hippisley (eds.), Deponency and morphological mismatches. (=Proceedings of the British Academy 145). Oxford: Oxford University Press and the British Academy, 2007. xv+324pp. ISBN: 978-0-19-726410-2.;2013;;WORD STRUCTURE
10.3366/word.2013.0037;Isabelle  Girard;Mark Kaunisto, Variation and change in the lexicon. A corpus-based analysis of adjectives in English ending in -ic and -ical. Amsterdam and New York: Rodopi, 2007. i–ix + 364pp. ISBN: 978–90-420–223-1 (hardback).;2013;;WORD STRUCTURE
10.3366/word.2012.0024;David M.  Eberhard;The Mamaind? Tense/Evidentiality System;2012;This paper describes the extensive tense/evidentiality system of Mamaind?, a northern Nambikwara language of Brazil. This morphological system performs a dual function in Mamaind?, that of marking ...;WORD STRUCTURE
10.3366/word.2012.0025;Franz  Rainer;Morphological metaphysics: virtual, potential, and actual words;2012;The idea that words come in two ‘modes of existence’, actual and potential, is a commonplace of modern morphology. The main purpose of the present paper is to argue that, instead of this dichotomy,...;WORD STRUCTURE
10.3366/word.2012.0026;Anna M.  Thornton;Reduction and maintenance of overabundance. A case study on Italian verb paradigms;2012;Overabundance occurs when two or more forms are available to realize the same cell in an inflectional paradigm, as in It. devo/debbo ‘must.1sg.prs.ind’. Such multiple forms, called cell-mates, abou...;WORD STRUCTURE
10.3366/word.2012.0027;Andrew  Spencer;Edmund Gussmann, The phonology of Polish. Oxford and New York: Oxford University Press, 2007. xiii + 367pp. ISBN 978–0-19–926747-7.;2012;;WORD STRUCTURE
10.3366/word.2012.0028;Behrooz  Mahmoodi-Bakhtiari;Johnny Cheung, Etymological dictionary of the Iranian verb. (=Leiden Indo-European Etymological Dictionary Series 2). Leiden and Boston: Brill, 2007. xxii+600pp. ISBN 978-9004-15496-4.;2012;;WORD STRUCTURE
10.3366/word.2012.0029;Anna  Feldman;Brian Roark & Richard Sproat, Computational approaches to morphology and syntax. (=Oxford Surveys in Syntax and Morphology 4). Oxford and New York: Oxford University Press, 2007. xx+316pp. ISBN10 0-19-927478-9, ISBN 13 978-0-19-927478-9 (paperback), ISBN 10 0-19-927477-0, ISBN 13 978-0-19-927477-2 (hardback).;2012;;WORD STRUCTURE
10.3366/word.2012.0030;Elizaveta  Tarasova;Sergio Scalise & Irene Vogel (eds.), Cross-disciplinary issues in compounding. (=Current Issues in Linguistic Theory 311). Amsterdam and Philadelphia: Benjamins, 2010. viii+382pp. ISBN 978-90-272-4827-5 (hardback), ISBN 978-90-272-9089-2 (e-book).;2012;;WORD STRUCTURE
10.3366/word.2012.0016;Olivier  Bonami;Introduction;2012;;WORD STRUCTURE
10.3366/word.2012.0017;Peter  M. Arkadiev;Stems in Lithuanian verbal inflection (with remarks on derivation);2012;This paper deals with the three stems traditionally postulated in the description of Lithuanian verbal inflection, viz. the Present stem, the Past stem and the Infinitive stem. These stems play a m...;WORD STRUCTURE
10.3366/word.2012.0018;Mark  Aronoff;Morphological stems: what William of Ockham really said;2012;;WORD STRUCTURE
10.3366/word.2012.0019;"Matthew  Baerman; Greville G.  Corbett";Stem alternations and multiple exponence;2012;In a canonical inflectional paradigm, inflectional affixes mark distinctions in morphosyntactic value, while the lexical stem remains invariant. But stems are known to alternate too, constituting a...;WORD STRUCTURE
10.3366/word.2012.0020;"Fabio  Montermini; Gilles  Boy?";Stem relations and inflection class assignment in Italian;2012;The paper proposes a reassessment of the division of Italian verbs into classes, and proposes a model for the mental representation of inflectional paradigms. The treatment is rooted in a thematic ...;WORD STRUCTURE
10.3366/word.2012.0021;Andrew  Spencer;Identifying Stems;2012;Programmatic proposals are presented for identifying the boundary between stem and affix in morphologically complex words. This is part of the wider, largely unresearched, problem of segmenting wor...;WORD STRUCTURE
10.3366/word.2012.0022;Delphine  Tribout;Verbal stem space and verb to noun conversion in French;2012;"In this paper I present the verbal stem space in French and its use in lexeme formation. First, I present the stem spaces worked out by Bonami & Boy? (2002; 2003; 2005) for verbs and adjectives. Th...";WORD STRUCTURE
10.3366/word.2011.0008;Stela  Manova;Introduction: Affixes and bases;2011;This special issue includes a selection of papers presented at the 2nd Vienna Workshop on Affix Order held in Vienna, Austria on June 4–5, 2009. The workshop was in honor of Wolfgang U. Dressler on...;WORD STRUCTURE
10.3366/word.2011.0009;Keren  Rice;Principles of affix ordering: An overview;2011;This article provides an introduction to factors that are involved in the ordering of affixes that are word-class preserving in languages with complex morphology. On the one hand, grammatical princ...;WORD STRUCTURE
10.3366/word.2011.0010;"Ferenc  Kiefer; Andr?s  Koml?sy";On the order of word-class preserving derivational suffixes in the Hungarian verb;2011;The main aim of the paper is to show that the order of verbal derivational suffixes in Hungarian is determined by three factors: (i) by morphological constraints, (ii) by productivity and (iii) by ...;WORD STRUCTURE
10.3366/word.2011.0011;Pier Marco  Bertinetto;How the Zamuco languages dealt with verb affixes;2011;The purpose of this paper is to offer a plausible reconstruction of the verb inflection paradigms of two genetically related Zamuco languages (Ayoreo and Chamacoco), whose patterns present several ...;WORD STRUCTURE
10.3366/word.2011.0012;Marek  ?azi?ski;Polish aspectual prefixes, their order and functions: A study based on the National Corpus of Polish;2011;The paper presents the results of a study of Polish perfectivizing prefixes and their combinations based on bilingual electronic dictionaries and data from the National Corpus of Polish. A dedicate...;WORD STRUCTURE
10.3366/word.2011.0013;Angelina  Markova;On the nature of Bulgarian prefixes: Ordering and modification in multiple prefixation;2011;The paper deals with multiple prefixation in Bulgarian and the linearization of the Bulgarian verbal prefixes. Following the basic intuition behind Baker's (1985) ‘Mirror Principle’, according to w...;WORD STRUCTURE
10.3366/word.2011.0014;Stela  Manova;A cognitive approach to SUFF1-SUFF2 combinations: A tribute to Carl Friedrich Gauss;2011;This article discusses the further derivation of already derived words. With the help of a problem-solving strategy (Gauss-Jordan elimination) borrowed from mathematics, a solution to the suffix or...;WORD STRUCTURE
10.3366/word.2011.0002;Thomas  Berg;The clipping of common and proper nouns;2011;This paper takes issue with the general claim that clipping is a quite unpredictable und irregular derivational process in English. An analysis of 955 clippings is performed with a focus on the con...;WORD STRUCTURE
10.3366/word.2011.0003;Ewa  Konieczna;Inflectional diagrammaticity in Polish: A case study of Polish children;2011;This paper constitutes an attempt to describe the early stages of morphological development of three Polish children on the basis of the language corpus collected in the form of parental diaries an...;WORD STRUCTURE
10.3366/word.2011.0004;Gereon  M?ller;Syncretism without underspecification: The role of leading forms;2011;The main goal of this article is to outline a new approach to syncretism in optimality theory, one that does not rely on the concept of underspecification taken over from grammatical theories which...;WORD STRUCTURE
10.3366/word.2011.0005;Alan K.  Scott;The position of the genitive in present-day Dutch;2011;This paper analyses a fragment of the adnominal genitive that remains in productive use in present-day Dutch, appearing in novel formations like de generatie der babyboomers ‘the generation the.gen...;WORD STRUCTURE
10.3366/word.2011.0006;"Dimitra  Melissaropoulou; Athanasios  Karasimos";Anna Maria Di Sciullo, Asymmetry in Morphology. (Linguistic Inquiry Monograph 46.) Cambridge, Massachusetts and London, England: The MIT Press, 2005. xix + 234pp. ISBN: 0-262-04229-0 (paperback);2011;;WORD STRUCTURE
10.3366/word.2010.0001;Laurie  Bauer;An overview of morphological universals;2010;;WORD STRUCTURE
10.3366/word.2010.0002;Greville G.  Corbett;Canonical derivational morphology1;2010;The approach of Canonical Typology has proved fruitful for investigating a range of problems in syntax, inflectional morphology and most recently in phonology. It is therefore logical to take a can...;WORD STRUCTURE
10.3366/word.2010.0003;"Ren?ta  Gregov?; L?via  K?rtv?lyessy; J?lius  Zimmermann";Phonetic iconicity in the evaluative morphology of a sample of Indo-European, Niger-Congo and Austronesian languages;2010;Universals Archive (Universal #1926) indicates a universal tendency for sound symbolism in reference to the expression of diminutives and augmentatives. The research (?tekauer et al. 2009) carried ...;WORD STRUCTURE
10.3366/word.2010.0004;Maria  Rosenberg;Semantic structure and meaning within agentive nominal compounds: Evidence from French and Swedish;2010;This study addresses agentive nominal compounds in French and Swedish containing N and V constituents. French has only one such compound, VN, whereas Swedish has at least four, NV-are, NV-a, NV and...;WORD STRUCTURE
10.3366/word.2010.0005;Gregory  Stump;The derivation of compound ordinal numerals: Implications for morphological theory1;2010;In the domains of both inflection and derivation, there is evidence for both rules of exponence (which realize specific morphosyntactic properties or derivational categories through the introductio...;WORD STRUCTURE
10.3366/word.2010.0006;"Christina L.  Gagn?; Kristan A.  Marchak; Thomas L.  Spalding";Meaning predictability and compound interpretation: A psycholinguistic investigation;2010;The central aim of this paper is to investigate ?tekauer's (2005, 2006) notion of meaning predictability within a psycholinguistic framework. In particular, we examined whether novel compounds with...;WORD STRUCTURE
10.3366/word.2010.0007;Andrew  Carstairs-McCarthy;Rochelle Lieber & Pavol ?tekauer (eds.), 2009. The Oxford handbook of compounding. Oxford: Oxford University Press. xx + 691pp. ISBN-10 0-19-921987-7, ISBN-13 978-0-19-921987-2.;2010;;WORD STRUCTURE
10.3366/word.2010.0008;Jan  Don;Pavol ?tekauer & Rochelle Lieber (eds.), Handbook of word-formation. (= Studies in Natural Language and Linguistic Theory 64). Dordrecht: Springer, 2005. xviii + 466pp. ISBN-10 1-4020-3597-7, ISBN-13 978-1-4020-3597-5 (paperback), ISBN-10 1-4020-3595-0, ISBN-13 978-1-4020-3595-1 (hardback), ISBN-10 1-4020-3596-9, ISBN-13 (e-book) 978-1-4020-3596-8.;2010;;WORD STRUCTURE
10.3366/word.2010.0009;Nina R.  Sumbatova;Greville G. Corbett, Agreement. (= Cambridge textbooks in linguistics). Cambridge: Cambridge University Press, 2006. xviii + 328pp. ISBN-10 0-521-00170-6, ISBN-13 978-0-521-001770-0 (paperback), ISBN-10 0-521-80708-5, ISBN-13 978-0-521-80708-1 (hardback).;2010;;WORD STRUCTURE
10.3366/word.2010.0010;Doris  Sch?nefeld;G?nter Radden & Ren? Dirven, Cognitive English grammar. (= Cognitive Linguistics in Practice 2). Amsterdam and Philadelphia: Benjamins, 2007. xiii+374pp. ISBN 978-90-272-1904-6 (paperback), 978-90-272-1903-9 (hardback).;2010;;WORD STRUCTURE
10.3366/word.2010.0011;Alicja  Witalisz;Roswitha Fischer & Hanna Pu?aczewska (eds.), Anglicisms in Europe. Linguistic diversity in a global context. Newcastle upon Tyne: Cambridge Scholars Publishing, 2008. xv+339pp. ISBN-10 1-84718-656-4, ISBN-13 9781847186560.;2010;;WORD STRUCTURE
10.3366/word.2010.0012;;Erratum Note;2010;;WORD STRUCTURE
10.3366/E1750124510000474;Heike  Baeskow;His Lordship's -ship and the King of Golfdom. Against a purely functional analysis of suffixhood1;2010;For many decades there has been a consensus among linguists of various schools that derivational suffixes function not only to determine the word-class of the complex expressions they form, but als...;WORD STRUCTURE
10.3366/E1750124510000486;"John  Payne; Rodney  Huddleston; Geoffrey  K. Pullum";The distribution and category status of adjectives and adverbs;2010;It has long been argued that the environments in which adjectives and adverbs occur are mutually exclusive. This claim is based on a superficial observation that adjectives modify nouns, while adve...;WORD STRUCTURE
10.3366/E1750124510000498;Frans  Plank;Variable direction in zero-derivation and the unity of polysemous lexical items;2010;The adjective, noun, and verb fett/Fett/fett- ‘fat’ in German are polysemous in each word class. The zero-derivational relationships that hold between them are described. The theoretical points are...;WORD STRUCTURE
10.3366/E1750124510000504;Christina  L. Gagn?;Pavol ?tekauer, Meaning predictability in word formation. Amsterdam and Philadelphia: Benjamins, 2005. xxii + 263pp. ISBN 90-272-1563-4.;2010;;WORD STRUCTURE
10.3366/E1750124510000516;Jan Don;John F. Bachrach & Andrew Nevins (eds.), Inflectional identity. (= Oxford Studies in Theoretical Linguistics 18). Oxford: Oxford University Press, 2008. xiv + 366pp. ISBN-10 0-19-921964-8, ISBN-13 978-0-19-921964-3 (paperback), ISBN-10 0-19-921925-7, ISBN-13 978-0-19-921925-4 (hardback).;2010;;WORD STRUCTURE
10.3366/E1750124510000528;Isabelle  Girard;Zeki Hamawand, Suffixal rivalry in adjective formation. A cognitive-corpus analysis. London: Equinox, 2007. 257 pp. ISBN-10 1-84553-181-7, ISBN-13 978-1-84553-181-2 (paperback), ISBN-10 1-8-4553180-9, ISBN-13 978-1-8-4553180-5 (hardback).;2010;;WORD STRUCTURE
10.3366/E175012451000053X;Florence Villoing;Bernard Fradin (ed.), La raison morphologique. Hommage ? la m?moire de Danielle Corbin. (= Lingvistic? Investigationes Supplementa 27). Amsterdam and Philadelphia: Benjamins, 2008. xiii + 242pp. ISBN 978-90-272-3137-6.1;2010;;WORD STRUCTURE
10.3366/E1750124509000385;"Barbara  Schl?cker; Matthias  H?ning";Introduction;2009;;WORD STRUCTURE
10.3366/E1750124509000397;Alex  Klinge;The role of configurational morphology in Germanic nominal structure and the case of English noun-noun constellations1;2009;This paper argues that a number of puzzling issues in the analysis of English nominal structure arise because English has lost the obligatory pre-N attributive morphology which is still present in ...;WORD STRUCTURE
10.3366/E1750124509000403;Sebastian  B?cking;How do phrasal and lexical modification differ? Contrasting adjective-noun combinations in German1;2009;In contrasting newly coined lexical and phrasal adjective-noun combinations as e.g. Blautee (‘blue_tea’) versus blauer Tee (‘blue tea’), the present paper argues in favour of a different semantic m...;WORD STRUCTURE
10.3366/E1750124509000415;"Lutz  Gunkel; Gisela  Zifonun";Classifying modifiers in common names;2009;Complex common names such as Indian elephant or green tea denote a certain type of entity, viz. kinds. Moreover, those kinds are always subkinds of the kind denoted by their head noun. Establishing...;WORD STRUCTURE
10.3366/E1750124509000427;Geert  Booij;Phrasal names: A constructionist analysis1;2009;Some types of phrases share the naming function with complex words. Hence both phrases and words can be lexical units stored in the lexicon. This article discusses how the functional equivalence be...;WORD STRUCTURE
10.3366/E1750124509000439;Kristel  Van Goethem;Choosing between A+N compounds and lexicalized A+N phrases: The position of French in comparison to Germanic languages;2009;"It has been demonstrated in the literature on Germanic languages that lexicalized A+N phrases may have the same naming function as A+N compounds (Jackendoff 1997, 2002; Booij 2002; H?ning 2004, for...";WORD STRUCTURE
10.3366/E1750124509000440;Francesca  Masini;Phrasal lexemes, compounds and phrases: A constructionist perspective1;2009;The paper addresses the issue of the syntax-lexicon distinction from a Construction Grammar perspective. In the constructionist framework, the construction is the basic unit of linguistic analysis ...;WORD STRUCTURE
10.3366/E1750124509000452;Martin  Sch?fer;A+N constructions in Mandarin and the ‘compound vs. phrase’ debate1;2009;Mandarin Chinese has three A+N constructions with distinct formal properties. One construction is clearly phrasal, one clearly constitutes a compound. The status of the third construction is contro...;WORD STRUCTURE
10.3366/E1750124509000270;Heinz  J. Giegerich;The English compound stress myth1;2009;This study investigates the distribution of end-stress and fore-stress among English NN and NNN compounds. It finds that end-stress in NNs is not ‘exceptional’, as many researchers have claimed, bu...;WORD STRUCTURE
10.3366/E1750124509000282;Mary  Paster;Explaining phonological conditions on affixation: Evidence from suppletive allomorphy and affix ordering1;2009;This paper examines two domains in which phonology may exert an influence on morphology: suppletive allomorph selection and affix ordering. Cross-linguistic facts about both phenomena are examined ...;WORD STRUCTURE
10.3366/E1750124509000294;Angela  Ralli;Modern Greek V V dvandva compounds: A linguistic innovation in the history of the Indo-European languages1;2009;This paper deals with [V V] dvandva compounds, which are frequently used in East and Southeast Asian languages but also in Greek and its dialects: Greek is in this respect uncommon among Indo-Europ...;WORD STRUCTURE
10.3366/E1750124509000300;Alexandra  Soares Rodrigues;Portuguese converted deverbal nouns: Constraints on their bases1;2009;The aim of this paper is to analyse the constraints that govern the formation of Portuguese converted deverbal nouns (‘CDNs’). To this end, we have analysed a total of 1323 converted deverbal nouns...;WORD STRUCTURE
10.3366/E1750124509000312;"Thomas W.  Stewart, Jr. and; Brian D.  Joseph";How big can case systems get? Evidence from Scottish Gaelic;2009;It is well known that case systems can be augmented by the accretion of adpositions to their objects. This paper documents and explores an extensive instance of such augmentation, far exceeding any...;WORD STRUCTURE
10.3366/E1750124509000324;Adri  Breed;Christa K?nig, Case in Africa. Oxford and New York: Oxford University Press, 2008. xix + 343pp. ISBN 978-0-19-923282-6 (hardback).1;2009;;WORD STRUCTURE
10.3366/E1750124509000336;Gilles  Boy?;H?l?ne Huot, La morphologie: forme et sens des mots du fran?ais. Paris: Armand Colin. 2nd edition, 2005. 249pp. ISBN 2-200-26970-6.;2009;;WORD STRUCTURE
10.3366/E1750124509000348;Draga  Zec;Stephen R. Anderson, Aspects of the theory of clitics (= Oxford Studies in Theoretical Linguistics 11). Oxford: Oxford University Press, 2005. i + 317pp. ISBN-10 0-19-927991-8, ISBN-13 978-0-19-927991-3 (paperback), ISBN-10 0-19-927990-X, ISBN-13 978-0-19-927990-6 (hardback).;2009;;WORD STRUCTURE
10.3366/E175012450900035X;;Errata;2009;;WORD STRUCTURE
10.3366/E1750124508000184;Stephen  R. Anderson;Phonologically conditioned allomorphy in the morphology of Surmiran (Rumantsch);2009;Alternations between allomorphs that are not directly related by phonological rule, but whose selection is governed by phonological properties of the environment, have attracted the sporadic attent...;WORD STRUCTURE
