doi;author;title;year;abstract;journal
10.1075/lic.16017.fin;Maria Elisa Fina;Comparing introductory sections in city audio guides in Italian and English;2018;The aim of this paper is to analyse introductory sections in Italian, British/Irish and American city audio guides from a contrastive perspective, in order to identify possible differences in the type and distribution of content. Three main content types and their corresponding subtypes were identified in the introductions of fifty professional city audio guides and were both quantitatively and qualitatively compared across the three groups. Differences between audio guides in Italian and in English are identified and discussed in reference to Hall’s ‘contexting’ theory (1983, 1990), and the findings are then compared to existing guidelines for audio guides production provided by scholars and professionals in the field. Finally, on the basis of the results, translation issues are addressed by providing a list of aspects that could be taken into account when producing English versions of Italian audio guides.;LANGUAGES IN CONTRAST
10.1075/lic.17006.fet;"Anita Fetzer; Augustin Speyer";Discourse relations across genres  and contexts: A contrastive analysis of English  and German discourse;2018;This paper presents an analysis of the linguistic realization of discourse relations across and within English and German discourse, comparing the genres of newspaper editorial and personal narrative. It concentrates on Continuation, Narration and Contrast, and Elaboration, Explanation and Comment. Particular attention is given to (1) their overt realization with textual themes and pragmatic word order, and (2) the (non)adjacent positioning of discourse units realizing the relations. The methodological framework is an integrated one, supplementing Systemic Functional Grammar with Segmented Discourse Representation Theory. In the English and German narratives, there is a strong tendency to realize discourse relations overtly. The overall overt realization is significantly higher for narratives in both languages with editorials being significantly less overt. There are also significant differences in the overt realization of non-adjacently positioned units realizing discourse relations with significant distributions in all cases, although the distribution in the narratives is less significant.;LANGUAGES IN CONTRAST
10.1075/lic.17007.mal;"Mark?ta Mal?; Gabriela Br?hov?";English presentative semantic patterns as seen through a parallel translation corpus;2018;The present paper studies the English presentative semantic pattern whose function is to introduce a new phenomenon into the discourse, relating it to an already established location. A contrastive (English-Czech) cross-linguistic corpus-assisted approach is applied to explore syntactically diverse forms which represent the same presentative semantic pattern: ‘location – presentation verb – new phenomenon’. We focus on English sentences in which the location is expressed syntactically as the subject. The English constructions with a locative subject were detected as translation counterparts of Czech sentence-initial locative adverbials realized by prepositional phrases. Our study demonstrates that the potential of the sentence to introduce a new phenomenon in discourse is primarily based on the semantics of the verb.;LANGUAGES IN CONTRAST
10.1075/lic.17009.lop;"Bel?n L?pez Arroyo; Roda P. Roberts; Leticia Moreno P?rez";The use of -ing and -ndo forms in sales contracts: An English-Spanish contrastive analysis;2018;"This paper analyzes the use of the -ing and -ndo forms in English and Spanish in sales contracts. More specifically, it aims to answer three questions: 1. Do the -ing and the -ndo forms occur more frequently in sales contracts than in general language? 2. Do English sales contracts contain more -ing forms used in more syntactic functions than the Spanish -ndo in Spanish sales contracts? 3. Are both the -ing forms and the -ndo forms found in all or most parts of the sales contracts retained for this study? Our study is based on two comparable corpora of English and Spanish: a legal corpus containing sales contracts, and a general corpus. Our corpora provide the following answers to the questions posed: 1. Both the -ing and the -ndo forms occur more frequently in sales contracts than in general language; 2. There are more -ing forms in English sales contracts than there are -ndo forms in Spanish sales contracts, but in both cases, they are used in a variety of syntactic functions; 3. Both the -ing forms and the -ndo forms are found in most parts of the sales contracts used in this study.";LANGUAGES IN CONTRAST
10.1075/lic.17010.geo;"Thanasis Georgakopoulos; Holden H?rtl; Athina Sioupi";Goal realization: An empirically based comparison between English, German and Greek;2018;Drawing upon recent insights into the role of Goal preference as reflector of cross-linguistic differences, this paper investigates the factors affecting the realization of Goals in motion event descriptions. In particular, it examines the interplay between the lexicalization pattern of a language, on the one hand, and grammatical viewpoint aspect, on the other – factors which have commonly been treated in isolation. In so doing, three typologically distinct languages were examined: English, German and Greek. The empirical basis of this paper includes: (a) a corpus study, in which we examined the distribution of Goals in a small set of verbs, and (b) an experimental verbalization study, from which we elicited descriptions of different motion event types. While the former does not give a clear picture concerning the cross-linguistic differences in Goal prominence, the latter indicates that lexicalization pattern assumes a more prominent role than grammatical viewpoint aspect in affecting Goal realization.;LANGUAGES IN CONTRAST
10.1075/lic.17011.pes;Andrea Pe?kov?;Slavic and Romance pro-drop in contrast: Evidence from Czech and Spanish;2019;The present paper investigates similarities and differences between Czech and Spanish regarding the (non-)expression of pronominal subjects (PS). The nature of this comparative study is qualitative, and its central question is whether Czech and Spanish use the same strategies for omission and expression of PS. Previous research describes both Czech and Spanish as consistent pro-drop languages, and at first glance their strategies for (non-) expression of PS are identical. However, in certain structures, Czech allows overt pragmatic as well as grammatical expletives, a feature which – in combination with several further structural properties – substantially distinguishes it from Spanish. The differences that may emerge when comparing two languages leads automatically to a discussion of the typology of pro-drop languages.;LANGUAGES IN CONTRAST
10.1075/lic.16003.joh;"Annika Johansson; Gudrun Rawoens";A corpus-based contrastive study of impersonal passives in Swedish and Dutch;2018;This paper deals with impersonal passives in two Germanic languages, Swedish and Dutch. Impersonal passives constitute one type of impersonal construction (denoting constructions with non-canonical subjects) as described in Siewierska (2008a:?116). Formally, they consist of an overt expletive subject, such as det ‘it’ in Swedish and er ‘there’ in Dutch, combined with a passive predicate. Semantically, such passive constructions encode actions with a general reference, i.e. where no agent is specified (cf. Siewierska 1984, Engdahl 2006, Viberg 2010). The study is corpus-based and uses a bidirectional translation corpus of Swedish and Dutch to map out the specific morphosyntactic and semantic profile of the impersonal passive in both Swedish and in Dutch. The similarities and differences make these languages suitable to study from a contrastive perspective in that interesting aspects on impersonal passives are highlighted in the translation data.;LANGUAGES IN CONTRAST
10.1075/lic.16020.ren;Vincent Renner;French and English lexical blends  in contrast;2018;Two sets of 97 French and 374 English lexical units identified as lexical blends are examined from a contrastive perspective. It appears that English displays a wider variety of patterns than French does – a larger number of marginal types of lexical input combination, of lexical shortening and of phonological splitting. Striking dissimilarities between the two languages also include an inclination for the pattern of double inner shortening in English and the pattern of left-hand-side inner shortening in French, as well as a preference for semantic and phonological right-headedness in English and the absence of a preferred lateral head position in French.;LANGUAGES IN CONTRAST
10.1075/lic.16021.cal;"Elena Callegaro; Simon Clematide; Marianne Hundt; Sara Wick";Variable article use with acronyms  and initialisms: A contrastive analysis of English, German  and Italian;2018;Shortening is a common type of word-formation in many languages. Crystal (2008) distinguishes two kinds of abbreviation: initialisms and acronyms. Article use in English is variable with both acronyms and initialisms used as proper names (e.g. (the) UKIP, at the UN vs. at MIT). The question is whether variability is largely dependent on the semantics of the underlying full form (i.e. whether this is derived from a proper name or common noun) or whether the two types of abbreviation show different behaviour with respect to variable article use. This paper uses data from CoStEP, a new, word-aligned version of EuroParl, and a data-driven approach to investigate variable article use with abbreviations and their full forms uttered by English native speakers and compares the findings to data from parallel German and Italian corpora. The results show higher article variability in English and a marked preference for and near categorical article use in German and Italian. Furthermore, our evidence confirms that acronyms tend towards the proper name end of the cline, while initialisms behave syntactically more like common nouns.;LANGUAGES IN CONTRAST
10.1075/lic.17004.van;"Dani?l Van Olmen; Adri Breed; Ben Verhoeven";A corpus-based study of the human impersonal pronoun ('n) mens in Afrikaans: Compared to men and een mens in Dutch;2018;This article compares the grammaticalizing human impersonal pronoun ('n) mens in Afrikaans to fully grammaticalized men and non-grammaticalized een mens in Dutch. It is shown that 'n mens and een mens can still be used lexically, unlike mens and men, and that ('n) mens and een mens are restricted to non-referential indefinite, universal-internal uses while men exhibits the whole range of (non-) referential indefinite ones. Despite the latter’s presence in the earliest Afrikaans data, it is argued not to have influenced the development of ('n) mens. This pronoun and Dutch een mens are also found to have syntactic functions other than subjecthood, unlike men. The contrast is attributed to their different degrees of grammaticalization. Lastly, the Afrikaans ‘man’-pronoun is shown to differ from its Dutch counterparts in relying on the second person singular for suppletion, though forms of ('n) mens are found to occasionally occur instead.;LANGUAGES IN CONTRAST
10.1075/lic.17003.pal;Alexei D. Palkin;Notions of “money” and “house” in the language consciousness of Russians and the Japanese;2018;Cross-cultural research is crucially important in the modern globalized world where different cultural notions clash and interact. This article sheds light on the notions “money” and “house”, which represent attitudes to property, in the perception of Russians and the Japanese. The research method is an association experiment that allows to explain the grounds for mutual understanding or possible misunderstanding in the instances of interethnic contacts. Analysis of association fields formed on the basis of two Russian and one Japanese sampling shows that modern Japanese tend to perceive money as beneficial, while modern Russians tend to perceive it as something evil and related to governance. 21st-century Japanese respondents and 21st-century Russian respondents proved to be more work-oriented than their early 1990s Russian counterparts. Regardless of cultural differences, both Russians and the Japanese admitted their need of money as an indispensable element of modern life. A house is understood in both cultures as a place to live in, but 1990s Russians found it less cozy and comfortable than 21st-century Russians and the Japanese.;LANGUAGES IN CONTRAST
10.1075/lic.16022.yeu;Lorrita Yeung;Chinese rhetoric: Modality patterns and the question of indirection in written arguments;2018;"This study investigates the question of Chinese indirection as a result of the use of modality expressions, which is conventionally believed to be the hallmark of Chinese rhetoric (e.g. Young, 1994; Bond, 1991; Powers and Gong, 1994). The present research compares and contrasts the degree of assertiveness as reflected in the patterns of modality in two corpora of expert Chinese and English argumentative writing on the same controversial subject. Corpus evidence shows that contrary to expectations, the Chinese writers are significantly more assertive than the English in arguing their case. The frequency of use and distribution patterns of intensifiers present both quantitative and qualitative evidence for the rhetorical differences, which may be accounted for culturally.";LANGUAGES IN CONTRAST
10.1075/lic.00011.lap;Ekaterina Lapshinova-Koltunski;Thomas Egan and Hildegunn Dirdal, Cross-linguistic Correspondences. From Lexis to Genre;2019;;LANGUAGES IN CONTRAST
10.1075/lic.00012.alb;Marta Albelda Marco;Marlies Jansegers, Hacia un enfoque m?ltiple de la polisemia. Un estudio emp?rico del verbo multimodal “sentir” desde una perspectiva sincr?nica y diacr?nica;2019;;LANGUAGES IN CONTRAST
10.1075/lic.15018.bel;Bego?a Bell?s-Fortu?o;Evaluative language in medical discourse: A contrastive study between English and Spanish university lectures;2017;"Academic spoken discourse has been a dominant issue for discourse studies researchers for the last 25 years or so. Different spoken academic genres have been analysed (Swales, 1990, 2004; Berkenkotter and Huckin, 1995; Bhatia, 2001, 2002; Mauranen, 2001; Juzwik, 2004; Crawford-Camiciottoli, 2004, 2007; among others) thanks to the compilation and the easy access to electronic spoken corpora. This study focuses on the genre of lecture as “the central ritual of the culture of learning” (Benson, 1994) in higher education. Here, I analyse the use of evaluative language in medical discourse lectures. A contrastive study between Spanish and English medical lectures is carried out. To my knowledge, little attention has been paid to the analysis of evaluative language in medical discourse. The present study employs a quantitative and a qualitative approach to analyse four Spanish and English medical discourse lectures with an average of 35,000 words. The English lectures have been taken from the Michigan Corpus of Academic and Spoken English (MICASE) and the Spanish lectures have been recorded and transcribed in the Degree in Medicine course at a Spanish university for the purpose of this study. Corpus analysis tools have been used to analyse attitudinal language expressing explicit evaluation. The findings show similarities and also differences in the use of evaluative markers in academic medical discourse.";LANGUAGES IN CONTRAST
10.1075/lic.16005.kun;"Kerstin Kunz; Ekaterina Lapshinova-Koltunski; Jos? Manuel Mart?nez Mart?nez; Katrin Menzel; Erich Steiner";Shallow features as indicators of English–German contrasts in lexical cohesion;2017;This paper contrasts lexical cohesion between English and German spoken and written registers, reporting findings from a quantitative lexical analysis. After an overview of research aims and motivations we formulate hypotheses on distributions of shallow features as indicators of lexical cohesion across languages and modes and with respect to register ranking and variation. The shallow features analysed are: highly frequent words in texts, lexical density, standardized type-token-ratio, top-frequent content words of the language within individual registers and texts, and several types of Latinate words. Descriptive analyses of the corpus are then presented and statistically validated with the help of univariate and multivariate analyses. The results are interpreted relative to our hypotheses and related to the following properties of texts in terms of lexical cohesion: semantic variability, cohesive strength, number and length of nominal chains, degree of specification of lexis, and degree of variation along all of these properties.;LANGUAGES IN CONTRAST
10.1075/lic.15019.lab;Bel?n Labrador;Crossed transposition in a corpus-based study of motion in English and Spanish;2017;The present paper reports on a translation-based teaching-oriented study of the expression of path and manner of motion (Talmy 1972) in English and Spanish. The aim is to explore contrastive differences by analysing translations, with special attention to crossed transposition (Molina and Hurtado Albir 2002), which implies a double shift of part-of-speech from the source text to the target text, and is the expected type of transfer between a satellite-framed language like English and a verb-framed language like Spanish. Two corpora have been used, a monolingual corpus of Children’s Short Stories, the CSS-corpus, and a parallel corpus English-Spanish, P-ACTRES 2.0. The results show a high tendency for implicitation of either path or manner and for compression in the translations into Spanish, whereas crossed transposition is preferred in the translations into English. Also, some pedagogical applications are suggested for including these motion expressions in TEFL to young learners through storytelling.;LANGUAGES IN CONTRAST
10.1075/lic.16007.pis;"Agnes Pisanski Peterlin; Tamara Mikoli? Ju?ni?";Contrasting pronominal subjects: A cross-linguistic corpus study of English, Italian and Slovene;2017;"Pronominal subject use constitutes a potential challenge in translation because of cross-linguistic differences: while the subject must be expressed in non-null subject languages, this is not necessary in null subject languages. The aim of the paper is twofold: first, to show that the type of source language influences the frequency of personal pronouns in translation, and second, to establish whether translations into a null subject language differ from comparable target language originals in terms of pronominal subject use. The study is based on the analysis of a 625,000-word corpus comprising original and translated popular science texts in Slovene and the corresponding source texts in English and Italian. The results confirm that pronominal subjects are more frequent in translations from English, a non-null subject language; furthermore, they are more frequent in translations than in comparable originals. Untypical cohesive patterns are identified in translations and possible reasons for their presence are explored.";LANGUAGES IN CONTRAST
10.1075/lic.16015.sar;"; Svetlana Nedelcheva";The verbal prefix u- in Croatian and Bulgarian;2017;"This study compares the semantic networks of the verbal prefix u- in two South Slavic languages, Bulgarian (blg.) and Croatian (cro.), in a cognitive linguistics framework using two databases of prefixed verbs drawn from dictionaries and corpora. We point to similarities and overlapping categories in the semantic networks of u- in blg. and cro., as well as to differences. When accounting for the differences, we consider prefixes semantically similar to u- (within one language and in both languages) that combine with the same base verbs forming either prefixed near-synonyms (e.g., blg. uvehna, zavehna, izvehna ‘wither, fade’; cro. umastiti, omastiti, zamastiti ‘grease, stain’) or prefixed verbs that are only seemingly near-synonyms (e.g., blg. uka?a ‘indicate, show’, oka?a se ‘turn out’; cro. ocrniti ‘denigrate, slander’, ucrniti (se) ‘color black, wear black’). We examine how the meaning networks of individual semantically related prefixes (e.g., u- and za-, iz-) overlap within one language and across the two languages, as well as how different construals of the same event affect the prefix choice.";LANGUAGES IN CONTRAST
10.1075/lic.15016.sic;Eva Sicherl;A comparison of diminutive expressions in English and Slovene: as exemplified by Roald Dahl’s Matilda;2017;The article presents and compares ways of expressing diminution in English and Slovene nouns, verbs and adjectives with the aim of testing a hypothesis suggesting that Slovene uses diminutive forms more frequently than English. Depending on language typology, diminutiveness can be realized predominantly word-formationally or predominantly analytically. The hypothesis is tested against an analysis of diminutive forms used in Dahl’s Matilda and its Slovene translation, showing that Slovene indeed prefers to use diminutives more frequently than English. A tendency can be established for Slovene to form diminutives by word-formational means in the categories of noun and verb. In verbs, English tends towards neutrality of expression. Frequent use of multiple diminutiveness and the ability of analytic and synthetic diminutive forms to be freely interchangeable in Slovene testify to the strong presence of diminutive forms in the language system.;LANGUAGES IN CONTRAST
10.1075/lic.00009.lia;"Linxin Liang; Mingwu Xu";Guangrong Dai, Hybridity in Translated Chinese: A Corpus Analytical Framework;2018;;LANGUAGES IN CONTRAST
10.1075/lic.00010.cla;Jeroen Claes;Rosa E. Guzzardo Tamargo, Catherine M. Mazak, and M. Carmen Parafita Couto (eds). Spanish-English codeswitching in the Caribbean and the US;2018;;LANGUAGES IN CONTRAST
10.1075/lic.00001.eng;Renata Enghels;Extending the notion of near-synonymy: Studies in morphological, syntactic and pragmatic equivalence;2018;;LANGUAGES IN CONTRAST
10.1075/lic.00002.one;Paul O’Neill;Near-synonymy in morphological structures: Why Catalans can abolish constitutions  but Portuguese and Spanish speakers can’t;2018;"This article examines the concept of defectivity in the verbal system of Spanish, Portuguese and Catalan. Building on previous studies on defective verbs in Spanish and Portuguese I investigate why there are no such defective verbs in Catalan. I conclude that the structure of the verbal paradigm in Catalan non-first conjugation verbs is radically different from that of the other languages; Catalan verbs constitute paradigms which correspond to regular patterns of inflection whereas Spanish and Portuguese display non-predictable types of root allomorphy which require all non-first conjugation verbs to have a memorised form for the rhizotonic forms of the verb. Theoretically, this type of defectivity poses problems for models of inflectional morphology and suggests that the patterns of frequent verbs can become general rules for all verbs of a particular conjugation.";LANGUAGES IN CONTRAST
10.1075/lic.00003.bla;Jos? Luis Blas Arroyo;At the boundaries of linguistic convergence: Variation in presentational haber / haver-hi: A sociolinguistic comparative analysis of Spanish and Catalan grammars;2018;In this paper, we focus on an eventual convergence outcome (the pluralization of presentational haber/haver-hi) in the grammar of two Romance languages, Spanish and Catalan, which have been living side-by-side for centuries in Eastern Spain. Taking into account the sociolinguistic comparative method and on the basis of several representative corpora of the two languages in contact, the data from this research offer evidence that points to a notable congruence between the underlying grammars of both languages, which would, at least partially, account for a similar diffusion of these vernacular pluralizations. Moreover, some of the few cases of disagreement found can be explained on the basis of both internal (such as the existence of points of structural conflict in some verbal paradigms) and external factors (such as hypercorrection), which certain social groups particularly sensitive to normative pressure are more receptive to.;LANGUAGES IN CONTRAST
10.1075/lic.00004.cor;Alice Corr;‘Exclamative’ and ‘quotative’ illocutionary complementisers in Catalan, European Portuguese and Spanish: A study in Ibero-Romance syntactic ‘near-synonymy’;2018;The use of the Ibero-Romance complementiser que in non-embedded contexts with various illocutionary functions is argued to be non-trivially distinct from its canonical function as a marker of subordination. Interpretative and grammatical differences, and variation in the availability and clause-typing of non-embedded ‘exclamative’ and ‘quotative’ illocutionary que across Catalan, European Portuguese and Spanish provide evidence that the subordinating complementiser has been repurposed for the representation of pragmatic information in the complementiser systems of Ibero-Romance, a hypothesis supported by analogies drawn between illocutionary que and illocutionary functions of the interrogative complementiser si/se in Catalan and European Portuguese.;LANGUAGES IN CONTRAST
10.1075/lic.00005.koc;Anna Kocher;Epistemic and evidential modification  in Spanish and Portuguese: A quantitative approach;2018;This article focuses on three constructions in Spanish and Portuguese that contain epistemic and evidential modifiers. It proposes that these constructions can be analyzed as cases of near-synonymy. Two of them are attested cross-linguistically: in the first, the modifiers function as predicative adjectives in impersonal copula clauses, while in the second, they are sentential adverbs. In the third type of construction, typical of the languages under investigation, the modifiers are followed by the complementizer que and introduce root clauses. The first part of the article describes the interpretive contrasts between the three constructions. The modifiers receive a different (inter)subjective reading depending on the construction in which they appear. Additionally, they operate on different levels of (non-)at-issue meaning. The second part of the article presents a quantitative study that complements the insights from the first part. In this empirical study, the influence of the text type, the modifier and the language on the choice of construction is modeled statistically. The results support the idea that the constructions are stylistic near-synonyms since their choice is strongly determined by the text type they appear in.;LANGUAGES IN CONTRAST
10.1075/lic.00006.mar;Aur?lie Marsily;Directness vs. indirectness: A contrastive analysis of pragmatic equivalence  in Spanish and French request formulations;2018;The aim of this paper is to examine the cross-cultural differences between (in)direct Spanish and French request formulations, adopting a pragmatic approach. More specifically, this study focusses on pragmatic equivalences in request formulations in informal and educational contexts, in French and Spanish corpora. In order to do so, a taxonomy was developed, based on the literature and on the analysis of the Spanish and French corpora. The analysis of the data shows that, on the one hand, direct strategies are among the most frequent request formulations in both corpora and, on the other, some formulations are similar in Spanish and in French but that their pragmatic interpretation or their frequency differs.;LANGUAGES IN CONTRAST
10.1075/lic.00007.chr;Lucy Chrispin;Signe Oksefjell Ebeling and Hilde Hasselg?rd (eds).: Cross-Linguistic Perspectives on Verb Constructions;2018;;LANGUAGES IN CONTRAST
10.1075/lic.00008.leu;Torsten Leuschner;Pius ten Hacken (ed.). The Semantics of Compounding;2018;;LANGUAGES IN CONTRAST
10.1075/lic.17.2.01buy;Lieven Buysse;Question tags in translation: An investigation into the translatability of English question tags into Dutch;2017;Canonical question tags feature prominently in spoken English, where they display great versatility. At face value they are meant to elicit a response from a co-participant in the form of (dis)agreement with the proposition to which the tag has been added. Their pragmatic scope is, however, considerably broader: they serve as politeness strategies but also emphasize the speaker’s convictions or mark accusations. Like many other languages, Dutch does not have a similar structure, which raises questions as to what devices Dutch employs to serve the same purpose as question tags. This contrastive study examines such correspondents in a parallel corpus of English novels and their Dutch translations. Three structures can be identified: pragmatic markers, clause-final parentheticals and combinations of these. The data indicate a preference for pragmatic markers (most notably h? and toch), which predominantly appear either as invariant tags or clause-medially, indicating subtle shifts in utterance interpretation.;LANGUAGES IN CONTRAST
10.1075/lic.17.2.02haa;Florian Haas;Motivating an English-German contrast in word-formation;2017;German has a set of nouns which are derived from a combination of a preposition and the reciprocal pronoun einander ‘one another’. Compounds of this type are strikingly absent from English, although all the components that enter the German formations are available in English, as well. This paper takes a closer look at the relevant word-formation patterns, focusing on compounding and different types of conversion, also taking into account the diachrony of reciprocal pronouns (einander in German and each other/one another in English) and the role of morphological schemas. It will be argued that for explaining the lack of English nouns corresponding to the German nouns under discussion contrasts in the history and the grammar of reciprocals are less relevant than (i) the availability of well-entrenched word-formation patterns, and (ii) the more significant role of ‘syntactic conversion’ in German.;LANGUAGES IN CONTRAST
10.1075/lic.17.2.03lan;Laure Lansari;I was going to say / j’allais dire as discourse markers in contemporary English and French;2017;This paper investigates two emerging discourse markers based on verbs of saying in English and French – I was going to say and j’allais dire. Relying on various comparable corpora, the author shows that the markers under scrutiny have developed a similar use as “reduced parenthetical clauses” mitigating discourse. The corpus study also reveals an interesting difference, namely that I was going to say stands as a topical transition marker in some of its uses. It is thus hypothesized that the two markers do not exactly follow the same pragmaticalisation path.;LANGUAGES IN CONTRAST
10.1075/lic.17.2.04dic;James Dickins;The pervasiveness of coordination in Arabic, with reference to Arabic>English translation;2017;"This article analyses aspects of the greater use of coordination in Modern Standard Arabic as compared to English, illustrating this through Arabic>English translation. It argues that Arabic ‘favours’ coordination linguistically, textually and rhetorically, as follows: 1. The linguistic resources of Arabic favour coordination while those of English favour subordination – whether these are lexical (Arabic ? wa- and ? fa- vs. English ‘and’), or semantic (the possibility of backgrounding coordinated clauses in Arabic compared to the marginality of backgrounded coordinated clauses in English); 2. Accompanying Arabic textual norms, e.g. (near-)synonym repetition and chained coordination, favour coordination while those of English favour subordination; 3. Further associated ‘rhetorical semantic’ uses of coordination are found in Arabic, e.g. hyperonym-hyponym repetition and associative repetition, which do not exist in English; 4. These extended usages further entrench coordination as a norm in Arabic as compared to English.";LANGUAGES IN CONTRAST
10.1075/lic.17.2.05fil;Luna Filipovi?;Applied Language Typology: Applying typological insights in professional practice;2017;In this paper we introduce and outline a new research area, Applied Language Typology (ALT). ALT builds on fundamental typological findings in morphology, syntax and semantics. ALT examines the attested and potential practical consequences of these contrasts for different professional contexts of communication, such as translation, the law and second language learning and teaching. We propose three general organising principles that underlie ALT, illustrating how these principles enable us to identify exact points of language contrasts that result in significant practical difficulty, and we suggest future directions in ALT research for the benefit of academics and language practitioners.;LANGUAGES IN CONTRAST
10.1075/lic.17.2.06ves;Rainer Vesterinen;Mood choice in complements of Spanish comprender and Portuguese compreender (‘understand’) – distribution and meaning;2017;The present paper analyzes the occurrence of indicative and subjunctive complements of the verbs comprender (Spanish) and compreender (Portuguese) in European Spanish and European Portuguese. A quantitative analysis based on 400 occurrences of the complements randomly selected from the newspaper genre shows that the indicative mood occurs more frequently than the subjunctive mood in both languages, although the subjunctive mood is more frequent in the Portuguese corpus than in the Spanish one. The analysis also shows that the occurrence of the subjunctive complement is highly restricted to contexts in which the subject of the main clause verb is either 1st person or 3rd person singular. From the theoretical perspective of Cognitive Grammar, the mood alternation is explained by the concept of dominion, i.e. the indicative complement designates an event that is located within the conceptualizer’s epistemic dominion, whereas the subjunctive complement designates an event that is located outside the conceptualizer’s dominion of effective control.;LANGUAGES IN CONTRAST
10.1075/lic.17.2.07dec;Sofie Decock;Svenja Kranich, Contrastive Pragmatics and Translation. Evaluation, Epistemic Modality and Communicative Styles in English and German.;2017;;LANGUAGES IN CONTRAST
10.1075/lic.17.2.08weg;Rebekah Wegener;Ilka Fl?ck, Requests in American and British English: A contrastive multi-method analysis;2017;;LANGUAGES IN CONTRAST
10.1075/lic.16.2.01ani;Sosei Aniya;An acoustic analysis of flaps in American English and Japanese: Occlusion duration and devoicing;2016;"This paper advances a phonetic analysis of the American English flap together with the American English lateral liquid in contrast to the Japanese flap, thereby revealing similarities and differences among the three sounds. After a brief review of previous studies of the American English flap and the Japanese flap, an acoustic experiment involving the three sounds is provided. The results of the experiment produce three findings which have not been recognized in previous studies: (i) the Japanese flap gets devoiced; (ii) the American English flap is similar to the Japanese flap in occlusion duration and devoicing; (iii) the American English flap and the Japanese flap are dissimilar to the American English lateral liquid, which is longer in duration than the first two, and it rarely gets devoiced.";LANGUAGES IN CONTRAST
10.1075/lic.16.2.02kef;"Stavroula Kefala; Maria Sidiropoulou";Shaping the glo/cal in Greek–English tourism advertising: A critical cosmopolitan perspective;2016;The study explores mediated identity construction on the local and global stage, in Greek-English tourism material. It examines sample data, drawing on the Greek National Tourism Organization website, to identify shifts in the Greek and English versions of the data using Swain’s (2009) model of critical cosmopolitan orientations. The critical cosmopolitan framework is shown to be instrumental in revealing identity construction tendencies in the two versions, which shape the interaction of host and visitor, the destination and the travel experience. Findings raise awareness of how identities are perceived and constructed in the tourism business and of the formative potential of these practices on discourses. They also have consequences for training practices in tourism advertising, the translation of identities and self-representation practices. Results are expected to carve a path towards raising awareness of the complexities involved in cultural communication and the construction of messages.;LANGUAGES IN CONTRAST
10.1075/lic.16.2.03rab;Rosa Rabad?n;Proposals in meeting minutes: An English-Spanish corpus-based study;2016;This paper provides an analysis of the lexico-grammatical features used in English and Spanish in the rhetorical part pertaining to the proposal step of a particular genre, meeting minutes. The results have been used in the construction of a computerized writing aid designed to assist Spanish writers when writing minutes in English. Corpus-based contrast reveals that minutes share a common rhetorical structure but show differences in the lexico-grammatical choices associated with the various rhetorical parts. Proposals are conveyed both in English and Spanish by means of lexical verbs, deverbal constructions and certain clause types. Cross-linguistic differences are in the choice of tense, mood and voice. The analysis also suggests different degrees of conventionalization of these resources in the two languages. Results form part of a linguistic prototype that includes three main components: rhetorical information in Spanish, grammatical strings in English and bilingual genre/move restricted glossaries.;LANGUAGES IN CONTRAST
10.1075/lic.16.2.04roz;Agata Rozumko;Adverbs of certainty in a cross-linguistic and cross-cultural perspective: English-Polish;2016;The increasing interest in cross-linguistic research in the area of epistemic modality calls for developing a common theoretical framework within which the inventories and uses of epistemics can be compared across languages. The aim of this study is to compare the repertoires of English and Polish adverbs of certainty taking as the starting point the classification employed by Simon-Vandenbergen and Aijmer (2007). It attempts to examine the validity of their typology for cross-linguistic studies with reference to data from English and Polish. The uses of English and Polish epistemics are illustrated with examples from the British National Corpus and the PWN corpus, respectively. Because the means of expressing epistemic modality differ both the cross-linguistically and cross-culturally, the findings are placed in a cross-cultural perspective.;LANGUAGES IN CONTRAST
10.1075/lic.16.2.05zuf;Sandrine Zufferey;Discourse connectives across languages: Factors influencing their explicit or implicit translation;2016;Coherence relations linking discourse segments can be communicated explicitly by the use of connectives but also implicitly through juxtaposition. Some discourse relations appear, however, to be more coherent than others when conveyed implicitly. This difference is explained in the literature by the existence of default expectations guiding discourse interpretation. In this paper, we assess the factors influencing implicitation by comparing the number of implicit and explicit translations of three polysemous French connectives in translated texts across three target languages: German, English and Spanish. Each connective can convey two discourse relations: one that can easily be conveyed implicitly and one that cannot be easily conveyed implicitly in monolingual data. Results indicate that relations that can easily be conveyed implicitly are also those that are most often left implicit in translation in all target languages. We discuss these results in view of the cognitive factors influencing the explicit or implicit communication of discourse relations.;LANGUAGES IN CONTRAST
10.1075/lic.16.2.06weg;Rebekah Wegener;Teun A. van Dijk.  Discourse and Knowledge: A Sociocognitive Approach Cambridge/United Kingdom:  Cambridge University Press,  2014. v + 400?pp.  ISBN 978-1-107-41655-0;2016;;LANGUAGES IN CONTRAST
10.1075/lic.16.2.07xu;"Hai XU; Ziyue Chen";Ruihua Zhang.  Sadness Expressions in English and Chinese: Corpus Linguistic Contrastive Semantic Analysis London/New Delhi/New York/Sydney:  Bloomsbury,  2014. xii + 241?pp.  ISBN 978-1-4725-1066-2;2016;;LANGUAGES IN CONTRAST
